Id,AverageSpeed,FirstSpeed,MaximumSpeed,ClickWait,Deviation,Target
1,482.1092529296875,706.5436401367188,1290.6771240234375,0.20125389099121094,9.273299217224121,1
1,370.9021301269531,645.6972045898438,3226.7333984375,0.177109956741333,4.979408264160156,1
1,104.89002990722656,260.52587890625,317.2658996582031,0.200958251953125,1.4234046936035156,1
1,605.601318359375,1545.1954345703125,3179.557373046875,0.20115375518798828,2.2459826469421387,1
1,387.6602783203125,856.9894409179688,2058.678955078125,0.2317979335784912,10.66963005065918,1
1,207.3556671142578,295.6597900390625,634.0508422851562,0.19346380233764648,2.5127615928649902,1
1,720.076904296875,652.0630493164062,4848.18212890625,0.1923079490661621,9.458098411560059,1
1,1112.646484375,961.504150390625,6721.73974609375,0.17743992805480957,7.878169536590576,1
1,992.3607177734375,1959.7794189453125,6609.73779296875,0.1769108772277832,39.60515213012695,1
1,1024.54248046875,1562.0093994140625,5231.53759765625,0.20887517929077148,38.70423126220703,1
1,773.1678466796875,717.4696655273438,3208.258544921875,0.2571392059326172,23.562593460083008,1
1,607.568603515625,1020.6748046875,4127.8603515625,0.17770791053771973,7.237647533416748,1
1,716.8214111328125,1157.4796142578125,3371.71435546875,0.169342041015625,15.45527458190918,1
1,669.55712890625,871.0205688476562,2112.515869140625,0.19431805610656738,21.41558265686035,1
1,971.4678344726562,2236.49853515625,6858.716796875,0.2009880542755127,14.956745147705078,1
1,569.2762451171875,1265.46728515625,3235.892333984375,0.20941805839538574,18.505542755126953,1
1,676.6688232421875,682.3295288085938,11192.6416015625,0.1783292293548584,28.648406982421875,1
1,1015.368896484375,1985.74560546875,6345.79931640625,0.19938993453979492,42.45493698120117,1
1,438.05499267578125,706.4879760742188,1587.17919921875,0.19246697425842285,25.34991455078125,1
1,597.3458251953125,892.894775390625,4393.89453125,0.18322110176086426,10.720368385314941,1
1,385.13763427734375,1204.7919921875,2360.5107421875,0.17731094360351562,5.182791709899902,1
1,483.33917236328125,1439.50537109375,2115.697998046875,0.17630290985107422,9.548677444458008,1
1,828.4808959960938,1435.992919921875,5638.8212890625,0.19991302490234375,17.51012420654297,1
1,290.54931640625,470.97418212890625,1280.459716796875,0.19305109977722168,9.725582122802734,1
1,611.85107421875,1186.528076171875,4067.80908203125,0.16005611419677734,7.468630790710449,1
1,999.8013305664062,1502.028076171875,7027.55126953125,0.18339824676513672,8.09934139251709,1
1,473.8066711425781,783.3877563476562,1737.856201171875,0.1763908863067627,33.705406188964844,1
1,676.911376953125,893.2683715820312,3527.021484375,0.18552088737487793,15.594559669494629,1
1,588.213623046875,1306.915283203125,1673.8349609375,0.1744987964630127,7.866273880004883,1
1,579.8148193359375,1815.759033203125,3870.313720703125,0.17760276794433594,17.62287139892578,1
1,860.5472412109375,2008.5146484375,5900.98974609375,0.20965981483459473,36.495216369628906,1
1,559.6719360351562,669.8251342773438,5550.7978515625,0.20037293434143066,11.60709285736084,1
1,592.7066650390625,770.0065307617188,3384.561279296875,0.2150719165802002,6.759480953216553,1
1,573.9566650390625,899.4647827148438,8658.029296875,0.296008825302124,4.431120872497559,1
1,999.7899169921875,1209.703857421875,6376.46630859375,0.17864298820495605,35.26461410522461,1
1,760.1283569335938,1052.4100341796875,2999.845947265625,0.2557189464569092,26.22120475769043,1
1,795.2368774414062,2085.403076171875,4561.46630859375,0.19419169425964355,18.83588981628418,1
1,208.67080688476562,379.95648193359375,540.6692504882812,0.18529987335205078,5.476962089538574,1
1,449.32635498046875,689.0046997070312,1929.6375732421875,0.2553231716156006,13.044404983520508,1
1,450.0120849609375,816.7639770507812,1754.4332275390625,0.193159818649292,12.90842342376709,1
1,736.7963256835938,1535.9609375,6976.89453125,0.21728205680847168,15.76451587677002,1
1,733.065185546875,2244.77197265625,5796.3837890625,0.20608210563659668,7.846563339233398,1
1,695.4907836914062,949.9719848632812,9881.7568359375,0.16011476516723633,10.05904769897461,1
1,178.04806518554688,373.1070861816406,450.9499816894531,0.19433307647705078,1.1916375160217285,1
1,572.7955932617188,1772.17919921875,2532.23046875,0.1997241973876953,9.350781440734863,1
1,919.6756591796875,1761.8953857421875,3595.228759765625,0.19323420524597168,18.793819427490234,1
1,869.0432739257812,1550.8128662109375,5444.13232421875,0.30330872535705566,22.897790908813477,1
1,1028.0679931640625,1598.572021484375,5403.79736328125,0.19256019592285156,14.490875244140625,1
1,650.6983642578125,1610.8829345703125,5311.01171875,0.2254772186279297,39.79655075073242,1
1,720.5366821289062,2058.596435546875,3298.885009765625,0.32121706008911133,11.494464874267578,1
1,814.0452880859375,907.9857177734375,3869.125,0.2011568546295166,22.46272087097168,1
1,635.9559326171875,1127.85888671875,2045.0750732421875,0.19450879096984863,6.7243242263793945,1
1,591.305419921875,506.9652404785156,2175.247802734375,0.1786360740661621,22.663862228393555,1
1,350.864990234375,398.2273254394531,1299.3197021484375,0.22407078742980957,8.38248062133789,1
1,913.1143188476562,1651.234619140625,4616.4619140625,0.1707170009613037,9.638816833496094,1
1,695.3500366210938,724.3946533203125,1826.19189453125,0.2116553783416748,24.831689834594727,1
1,474.4192810058594,872.675048828125,1507.69482421875,0.20155882835388184,8.628796577453613,1
1,393.95733642578125,956.217529296875,1411.7685546875,0.23364472389221191,15.156599998474121,1
1,620.5974731445312,677.4408569335938,4644.66162109375,0.17720508575439453,22.60150718688965,1
1,851.6445922851562,1672.8824462890625,3753.990966796875,0.24097108840942383,13.761482238769531,1
1,586.9747314453125,886.9249267578125,3826.0146484375,0.20194005966186523,7.686352252960205,1
1,206.35679626464844,402.1813049316406,628.7775268554688,0.1848597526550293,2.0223026275634766,1
1,468.0522766113281,921.0235595703125,3133.4248046875,0.18364596366882324,8.744972229003906,1
1,789.521484375,1046.7166748046875,4393.1435546875,0.18563604354858398,6.391664028167725,1
1,918.9092407226562,1830.5701904296875,5710.80078125,0.2100820541381836,21.979942321777344,1
1,916.1476440429688,808.15283203125,9087.171875,0.15961027145385742,15.578601837158203,1
1,595.8882446289062,1274.61279296875,2528.021728515625,0.19352102279663086,15.75614070892334,1
1,801.516357421875,1499.76904296875,4014.65625,0.15970730781555176,44.437477111816406,1
1,1025.8817138671875,2334.897216796875,9145.48828125,0.2025611400604248,9.973552703857422,1
1,609.6653442382812,660.3569946289062,3868.696533203125,0.21741700172424316,18.087936401367188,1
1,779.068115234375,1658.843505859375,3749.25244140625,0.184675931930542,14.87071704864502,1
1,250.51901245117188,472.8136901855469,656.1571044921875,0.22484707832336426,11.64715576171875,1
1,561.5852661132812,359.1697082519531,2595.681640625,0.19434285163879395,6.385849952697754,1
1,998.32421875,1402.753173828125,3840.413330078125,0.18408417701721191,22.749574661254883,1
1,843.0203857421875,1313.4127197265625,4721.73046875,0.19010210037231445,11.950995445251465,1
1,423.69097900390625,1167.460693359375,4392.34912109375,0.24114084243774414,28.7323055267334,1
1,930.24462890625,2646.69287109375,4290.60205078125,0.23519611358642578,56.53738784790039,1
1,446.0348815917969,397.2847595214844,2717.383544921875,0.28969383239746094,19.0089168548584,1
1,550.6795043945312,1099.40771484375,2066.460205078125,0.22709369659423828,17.459529876708984,1
1,396.8034973144531,440.8128967285156,1944.663330078125,0.20688581466674805,6.6727118492126465,1
1,445.6775817871094,1298.7447509765625,2727.418212890625,0.1919419765472412,4.976495742797852,1
1,601.2222900390625,516.1090087890625,3037.306640625,0.22534704208374023,6.322991847991943,1
1,830.3193359375,1211.748046875,4363.56884765625,0.16951704025268555,21.935321807861328,1
1,386.6579284667969,759.017578125,1701.9449462890625,0.1837759017944336,19.620357513427734,1
1,648.3649291992188,1130.3013916015625,4553.84228515625,0.21784114837646484,21.53666114807129,1
1,1054.06640625,2064.5859375,8739.9765625,0.19142580032348633,21.13947868347168,1
1,372.3207092285156,340.4820251464844,1257.552490234375,0.20272111892700195,10.185593605041504,1
1,330.542724609375,679.7626342773438,746.8936767578125,0.19391703605651855,12.312156677246094,1
1,622.8801879882812,560.5323486328125,3975.34033203125,0.20954012870788574,20.911727905273438,1
1,496.68438720703125,1150.111572265625,2814.3720703125,0.18568086624145508,13.849687576293945,1
1,444.051513671875,1917.64892578125,2505.71826171875,0.19971990585327148,26.66576385498047,1
1,628.7459106445312,959.3534545898438,2629.567138671875,0.21002888679504395,10.510890007019043,1
1,662.4203491210938,1054.532958984375,4581.22802734375,0.21639108657836914,23.69508171081543,1
1,217.052734375,372.6835632324219,474.6477355957031,0.19323992729187012,4.775764465332031,1
1,395.5406188964844,385.1473388671875,1465.171875,0.20151591300964355,10.482429504394531,1
1,431.2193603515625,764.5054321289062,2203.92578125,0.1692209243774414,7.815043926239014,1
1,710.6702270507812,954.5734252929688,5294.0,0.17916202545166016,20.301525115966797,1
1,515.8102416992188,1393.1444091796875,3368.271728515625,0.21768617630004883,40.72957229614258,1
1,776.4168090820312,546.6450805664062,6895.04541015625,0.1852710247039795,19.71198272705078,1
1,959.301025390625,1682.29736328125,4972.115234375,0.2085587978363037,34.72623825073242,1
1,595.9796142578125,1402.0631103515625,3198.866455078125,0.21774697303771973,43.346275329589844,1
1,501.75823974609375,1270.7264404296875,3182.20703125,0.19195318222045898,10.26724624633789,1
1,724.9839477539062,1756.9422607421875,5114.2314453125,0.2341623306274414,22.682533264160156,1
1,907.515869140625,1351.8685302734375,7836.33056640625,0.2001030445098877,24.52436065673828,1
1,683.0675048828125,1874.0504150390625,3173.968994140625,0.20978403091430664,4.840584754943848,1
1,407.47589111328125,471.4365539550781,1639.39453125,0.1999070644378662,10.336295127868652,1
1,640.5088500976562,862.180419921875,11034.216796875,0.1522049903869629,8.82364273071289,1
1,916.2832641601562,1639.500244140625,5100.794921875,0.19234204292297363,13.120295524597168,1
1,542.3883666992188,1675.65185546875,2135.765625,0.17475581169128418,0.9151309728622437,1
1,453.505615234375,379.1924133300781,2816.39208984375,0.17797279357910156,11.28697395324707,1
1,927.0186157226562,1066.84326171875,6050.25390625,0.16687297821044922,25.539447784423828,1
1,226.7272491455078,611.1539306640625,803.74560546875,0.19385886192321777,15.722002029418945,1
1,400.9933776855469,415.9909362792969,2347.82763671875,0.23343801498413086,13.373390197753906,1
1,829.9902954101562,1224.19580078125,5574.435546875,0.20108509063720703,60.870121002197266,1
1,492.29754638671875,643.8671264648438,2784.248291015625,0.2665419578552246,14.833684921264648,1
1,800.472412109375,1399.08251953125,3779.686279296875,0.18206191062927246,22.141677856445312,1
1,856.8836059570312,1591.3521728515625,5505.94091796875,0.24982404708862305,11.876119613647461,1
1,982.3834838867188,2168.865234375,8625.6162109375,0.2079002857208252,27.635534286499023,1
1,971.1534423828125,1875.9979248046875,9411.4306640625,0.16986322402954102,24.461217880249023,1
1,237.97018432617188,742.298583984375,1155.162109375,0.21825885772705078,1.5431711673736572,1
1,278.2895202636719,925.0386352539062,1420.7264404296875,0.22583889961242676,4.518045425415039,1
1,302.2893371582031,1183.425048828125,1183.425048828125,0.21003389358520508,3.783702850341797,1
1,855.21337890625,1719.1741943359375,5073.54296875,0.20239830017089844,18.185604095458984,1
1,632.7593383789062,1178.02392578125,2974.66796875,0.21727919578552246,42.452327728271484,1
1,745.8387451171875,1467.6409912109375,6565.9609375,0.17623615264892578,12.257759094238281,1
1,283.273681640625,672.7508544921875,902.335693359375,0.2179851531982422,2.763005256652832,1
1,300.4538879394531,558.9091186523438,924.3880004882812,0.20966815948486328,7.640380859375,1
1,878.922119140625,1559.834716796875,5444.85595703125,0.20188498497009277,30.248714447021484,1
1,412.3141784667969,283.599365234375,2701.0634765625,0.22577309608459473,10.569184303283691,1
1,897.772216796875,1747.943603515625,4556.19384765625,0.1994330883026123,9.24387264251709,1
1,597.5252075195312,1793.9564208984375,5684.90185546875,0.1739358901977539,4.798724174499512,1
1,543.404541015625,1407.0208740234375,2555.478271484375,0.20816373825073242,20.65047264099121,1
1,626.6942138671875,1339.4581298828125,2264.743408203125,0.21918892860412598,32.06365966796875,1
1,308.48333740234375,866.704833984375,1117.6666259765625,0.2921128273010254,11.42226505279541,1
1,490.4785461425781,1037.107666015625,2078.635986328125,0.22620797157287598,15.300129890441895,1
1,450.5889892578125,419.3648681640625,3432.685546875,0.2505478858947754,5.963085651397705,1
1,306.75177001953125,467.021728515625,1072.733642578125,0.1845388412475586,21.16847801208496,1
1,379.0624084472656,726.7593994140625,2341.9609375,0.20829296112060547,28.549394607543945,1
1,727.655029296875,1474.368896484375,3593.423583984375,0.20999598503112793,57.442623138427734,1
1,721.6525268554688,1623.2373046875,4595.48046875,0.19231891632080078,4.780550479888916,1
1,448.27166748046875,661.9866333007812,1901.759033203125,0.20621275901794434,23.839975357055664,1
1,644.680908203125,1346.4375,3686.7431640625,0.2110309600830078,8.340995788574219,1
1,582.688720703125,2347.199462890625,6772.1767578125,0.27475905418395996,17.748159408569336,1
1,646.462158203125,1294.040771484375,4713.3251953125,0.1833028793334961,36.05038833618164,1
1,864.8285522460938,1652.5316162109375,3510.224365234375,0.22504281997680664,25.736478805541992,1
1,655.8267822265625,1114.717529296875,5324.22216796875,0.16777539253234863,7.542712688446045,1
1,331.01226806640625,862.8587036132812,964.8192749023438,0.2079620361328125,9.24575138092041,1
1,362.6131286621094,525.5363159179688,1588.6524658203125,0.21823525428771973,7.992020130157471,1
1,705.860107421875,1719.264892578125,4469.30224609375,0.1757190227508545,8.908225059509277,1
1,747.9334106445312,1597.125,4708.87744140625,0.17824006080627441,29.561878204345703,1
1,514.0733642578125,1119.7662353515625,2939.76416015625,0.1951279640197754,26.578981399536133,1
1,464.45452880859375,1289.3099365234375,3609.718505859375,0.17938518524169922,16.317726135253906,1
1,906.3441162109375,1262.145751953125,4649.5732421875,0.20229291915893555,23.5690860748291,1
1,302.69940185546875,391.28961181640625,975.8064575195312,0.19626116752624512,21.27557945251465,1
1,430.3389892578125,363.36419677734375,3474.55810546875,0.21863913536071777,23.018409729003906,1
1,830.7094116210938,1026.076904296875,3859.27783203125,0.1681358814239502,53.06585693359375,1
1,566.7123413085938,265.7882080078125,4856.1298828125,0.20332694053649902,10.769559860229492,1
1,560.2193603515625,971.3311767578125,3338.22021484375,0.24911999702453613,11.534673690795898,1
1,864.1920166015625,1877.939453125,5914.88134765625,0.20340895652770996,18.241592407226562,1
1,870.2503662109375,1817.9019775390625,5336.607421875,0.23239398002624512,15.740995407104492,1
1,201.7946319580078,622.26953125,981.4446411132812,0.17077183723449707,0.5829632878303528,1
1,643.5115966796875,462.7015380859375,2714.665283203125,0.17905092239379883,27.47859001159668,1
1,579.6817626953125,411.6844787597656,4579.79296875,0.20160889625549316,16.17738151550293,1
1,430.3645935058594,716.1069946289062,1804.1536865234375,0.18535113334655762,11.494751930236816,1
1,899.7000122070312,2002.1197509765625,5653.37109375,0.21329784393310547,10.91130542755127,1
1,929.908203125,756.0097045898438,5150.25537109375,0.17827892303466797,35.358726501464844,1
1,836.4365234375,1561.017578125,2920.0966796875,0.18808317184448242,61.64071273803711,1
1,643.986572265625,1921.547607421875,4321.24755859375,0.20402026176452637,8.077829360961914,1
1,242.38919067382812,959.1089477539062,1230.533447265625,0.20955801010131836,1.9486554861068726,1
1,650.6259765625,945.4766235351562,3095.328125,0.20273804664611816,6.921890735626221,1
1,748.0210571289062,864.3252563476562,5861.1123046875,0.20352983474731445,16.728092193603516,1
1,627.32373046875,2331.5390625,2833.054443359375,0.20937895774841309,10.13059139251709,1
1,616.2505493164062,1430.2635498046875,3548.222412109375,0.18451595306396484,24.1864013671875,1
1,365.28350830078125,709.5771484375,858.4036254882812,0.19197893142700195,24.13486671447754,1
1,930.4771728515625,1018.7352294921875,4181.12060546875,0.18459582328796387,10.22414779663086,1
1,454.1614074707031,581.5126953125,1272.7244873046875,0.1690349578857422,16.578781127929688,1
1,699.0763549804688,605.7628173828125,3650.139404296875,0.193220853805542,11.641349792480469,1
1,370.8323974609375,649.02294921875,1032.4234619140625,0.20905518531799316,16.069412231445312,1
1,470.82122802734375,500.1805725097656,2183.454833984375,0.20814824104309082,6.086524486541748,1
1,490.12945556640625,653.10498046875,1628.962646484375,0.2173008918762207,25.14483070373535,1
1,440.7987365722656,813.2023315429688,1474.334716796875,0.19236087799072266,5.6215338706970215,1
1,557.7656860351562,599.147216796875,1955.75634765625,0.18443989753723145,14.095483779907227,1
1,814.795654296875,859.5350952148438,3283.028564453125,0.17699503898620605,28.86174201965332,1
1,870.9776000976562,1074.47509765625,3697.61279296875,0.1842041015625,56.35736846923828,1
1,583.535888671875,546.2970581054688,4327.7880859375,0.16133999824523926,33.30097198486328,1
1,831.70263671875,1466.1536865234375,3283.76611328125,0.18401408195495605,9.334373474121094,1
1,745.9178466796875,555.661865234375,3384.2890625,0.1849198341369629,13.318266868591309,1
1,891.6471557617188,764.3740844726562,4363.95751953125,0.18419885635375977,6.662338733673096,1
1,654.9462890625,557.8050537109375,5437.93359375,0.18409991264343262,29.19379425048828,1
1,360.4384765625,826.591552734375,1500.85107421875,0.19228315353393555,21.54399299621582,1
1,1049.4752197265625,1103.120361328125,6218.4833984375,0.17574000358581543,29.182960510253906,1
1,695.658935546875,971.755859375,3559.343017578125,0.15948796272277832,11.081950187683105,1
1,808.9310913085938,1189.565185546875,2964.421142578125,0.17728400230407715,15.691497802734375,1
1,685.330078125,806.8527221679688,2289.885498046875,0.16021418571472168,20.510820388793945,1
1,975.8866577148438,2024.4686279296875,5159.5322265625,0.2966489791870117,10.928256034851074,1
1,619.726318359375,1094.3782958984375,2177.953125,0.19289493560791016,76.28187561035156,1
1,717.0674438476562,1219.4334716796875,2070.484130859375,0.1847679615020752,25.517148971557617,1
1,933.5606079101562,1463.57861328125,5984.83251953125,0.16919589042663574,18.119306564331055,1
1,389.5456848144531,415.95098876953125,1077.308349609375,0.1848459243774414,11.322997093200684,1
1,549.08642578125,1117.3585205078125,3096.142578125,0.18485784530639648,97.13948059082031,1
1,1100.1097412109375,1791.306396484375,6284.46728515625,0.15826201438903809,66.87977600097656,1
1,863.9844360351562,1137.28857421875,3383.425048828125,0.2570476531982422,6.495272636413574,1
1,1023.636474609375,845.2901611328125,5115.46728515625,0.18516826629638672,29.275480270385742,1
1,865.2960205078125,1148.034423828125,2390.31689453125,0.16951513290405273,30.403974533081055,1
1,543.7645874023438,733.7898559570312,1814.433837890625,0.19236969947814941,3.8829030990600586,1
1,914.2293701171875,883.2431640625,4526.45361328125,0.1926579475402832,28.261505126953125,1
1,584.70458984375,834.4588012695312,3720.545654296875,0.20818686485290527,45.95241928100586,1
1,902.6380615234375,689.1022338867188,4838.93798828125,0.184096097946167,12.35809326171875,1
1,852.31640625,708.556884765625,6591.26904296875,0.2157430648803711,8.138940811157227,1
1,1067.9017333984375,976.8057250976562,10075.3271484375,0.17741084098815918,8.603904724121094,1
1,767.3033447265625,1164.5311279296875,5335.87744140625,0.1841578483581543,8.509264945983887,1
1,311.38262939453125,990.7725219726562,990.7725219726562,0.20216107368469238,3.6307339668273926,1
1,83.05707550048828,161.5433807373047,429.435546875,0.18607687950134277,2.6141812801361084,1
1,363.9235534667969,338.6354064941406,1678.9302978515625,0.17609310150146484,9.339739799499512,1
1,795.6060180664062,560.67626953125,4084.1484375,0.16897201538085938,11.096409797668457,1
1,1053.24267578125,1321.9561767578125,4217.248046875,0.16005706787109375,24.147340774536133,1
1,554.0048217773438,385.9415588378906,2470.198486328125,0.1838541030883789,14.004247665405273,1
1,364.0777893066406,214.2298583984375,1560.557373046875,0.17622709274291992,8.909460067749023,1
1,668.2285766601562,977.189453125,3232.3671875,0.20833611488342285,6.211673259735107,1
1,482.8484191894531,691.16259765625,1751.2039794921875,0.18474030494689941,4.788144111633301,1
1,301.2095642089844,208.73219299316406,931.3313598632812,0.20879197120666504,2.138533353805542,1
1,372.02154541015625,349.1383361816406,1925.321533203125,0.2022850513458252,4.97580099105835,1
1,576.4605102539062,741.3223266601562,4536.02978515625,0.16481423377990723,6.952189922332764,1
1,863.7078247070312,481.38812255859375,4005.59912109375,0.20476388931274414,21.908784866333008,1
1,481.53167724609375,711.7197265625,2018.0069580078125,0.1590878963470459,34.865631103515625,1
1,902.6415405273438,695.1488037109375,4665.63134765625,0.1957108974456787,25.37444496154785,1
1,918.9359741210938,1360.3446044921875,4231.22900390625,0.25818586349487305,17.4328556060791,1
1,246.2087860107422,185.50433349609375,911.3291625976562,0.17055797576904297,8.863471984863281,1
1,398.4715576171875,1100.238037109375,3138.578125,0.22005200386047363,16.12290382385254,1
1,207.4862823486328,414.69964599609375,582.0504150390625,0.18199396133422852,7.856989860534668,1
1,787.6141967773438,757.367431640625,2567.8251953125,0.18756985664367676,45.536705017089844,1
1,482.67999267578125,723.96435546875,2056.889892578125,0.20388412475585938,13.53431510925293,1
1,724.4268798828125,896.7279663085938,3352.026123046875,0.17586398124694824,54.38541793823242,1
1,688.29443359375,1315.4998779296875,3220.516845703125,0.1873188018798828,36.35089111328125,1
1,828.9129028320312,1177.347412109375,2686.712646484375,0.1933457851409912,13.76314926147461,1
1,627.4924926757812,767.9652099609375,2141.474365234375,0.19251585006713867,48.9366569519043,1
1,326.7254333496094,489.28076171875,1854.6800537109375,0.20906281471252441,4.740927219390869,1
1,542.1318969726562,332.0891418457031,2552.71533203125,0.17715215682983398,11.648862838745117,1
1,1023.13671875,1622.8267822265625,4581.7919921875,0.1777348518371582,30.589794158935547,1
1,846.4474487304688,1214.916259765625,3199.487060546875,0.19889092445373535,16.505207061767578,1
1,863.3999633789062,827.2019653320312,3591.175537109375,0.17884230613708496,33.11132049560547,1
1,671.4572143554688,1186.7052001953125,2432.276611328125,0.17041993141174316,6.6265716552734375,1
1,992.159912109375,1106.7623291015625,4233.1865234375,0.16305899620056152,16.166648864746094,1
1,614.4042358398438,1026.3260498046875,3132.7060546875,0.5238749980926514,22.243234634399414,1
1,821.05029296875,687.0349731445312,6018.7900390625,0.1877272129058838,36.19274139404297,1
1,1007.2643432617188,1175.0633544921875,5540.32861328125,0.18652606010437012,42.43717956542969,1
1,742.4361572265625,1388.6890869140625,2745.373291015625,0.17229413986206055,6.101959705352783,1
1,524.1343383789062,391.0440979003906,2154.27099609375,0.2116680145263672,14.920594215393066,1
1,272.3136901855469,348.83203125,1541.382568359375,0.20426011085510254,9.717537879943848,1
1,680.19482421875,962.0270385742188,2314.734619140625,0.19658493995666504,47.306087493896484,1
1,640.5720825195312,478.1122741699219,2509.416015625,0.1961047649383545,18.613174438476562,1
1,578.7423095703125,801.4500732421875,2720.1982421875,0.19304394721984863,13.843093872070312,1
